AreaName,LastResidence,Persons_0to4,Males_0to4,Females_0to4,Persons_5to9,Males_5to9,Females_5to9,Persons_10to14,Males_10to14,Females_10to14,Persons_15to19,Males_15to19,Females_15to19,Persons_20to24,Males_20to24,Females_20to24,Persons_25to29,Males_25to29,Females_25to29,Persons_30to34,Males_30to34,Females_30to34,Persons_35to39,Males_35to39,Females_35to39,Persons_40to44,Males_40to44,Females_40to44,Persons_45to49,Males_45to49,Females_45to49,Persons_50to54,Males_50to54,Females_50to54,Persons_55to59,Males_55to59,Females_55to59,Persons_60to64,Males_60to64,Females_60to64,Persons_65to69,Males_65to69,Females_65to69,Persons_70to74,Males_70to74,Females_70to74,Persons_75to79,Males_75to79,Females_75to79,Persons_80plus,Males_80plus,Females_80plus,Persons_AgeNS,Males_AgeNS,Females_AgeNS
Punjab,Andaman & Nicobar Islands,8,4,4,11,9,2,7,4,3,9,7,2,12,5,7,19,3,16,16,5,11,14,6,8,8,7,1,7,4,3,3,2,1,2,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Chandigarh,Jammu & Kashmir,126,70,56,218,121,97,241,137,104,308,166,142,520,279,241,362,176,186,317,113,204,273,111,162,206,99,107,144,76,68,106,54,52,70,46,24,54,34,20,32,14,18,19,8,11,12,6,6,17,9,8,1,0,1
Chandigarh,Himachal Pradesh,968,491,477,1531,849,682,919,565,354,1793,1023,770,4991,2906,2085,5327,2788,2539,3378,1734,1644,1620,883,737,905,476,429,730,406,324,563,339,224,378,219,159,242,128,114,127,67,60,73,36,37,52,21,31,85,29,56,10,7,3
Chandigarh,Punjab,2173,1166,1007,3235,1786,1449,2259,1382,877,3963,2106,1857,8054,3220,4834,8301,2469,5832,5824,1971,3853,3481,1600,1881,2468,1215,1253,2178,1118,1060,1644,849,795,1310,731,579,924,453,471,600,300,300,410,191,219,266,124,142,330,143,187,10,4,6
Chandigarh,Chandigarh,630,320,310,673,365,308,210,111,99,193,109,84,316,131,185,345,136,209,254,118,136,201,105,96,127,69,58,78,51,27,73,41,32,51,30,21,43,23,20,22,15,7,18,11,7,4,4,0,9,4,5,1,1,0
Chandigarh,Uttarakhand,540,276,264,988,567,421,646,394,252,918,582,336,2397,1383,1014,2988,1455,1533,1704,902,802,819,463,356,413,220,193,289,149,140,182,96,86,119,60,59,106,48,58,58,16,42,52,12,40,35,10,25,55,25,30,4,4,0
Chandigarh,Haryana,1778,969,809,2624,1479,1145,1950,1166,784,2756,1483,1273,5010,2050,2960,5708,1922,3786,3595,1426,2169,2247,1066,1181,1654,822,832,1456,762,694,1028,562,466,719,449,270,455,234,221,246,118,128,175,79,96,131,58,73,153,64,89,5,3,2
Chandigarh,NCT of Delhi,403,208,195,739,376,363,533,281,252,724,412,312,1208,556,652,1358,519,839,1123,510,613,827,420,407,525,268,257,425,222,203,285,151,134,242,132,110,202,102,100,107,51,56,79,43,36,36,19,17,72,29,43,4,3,1
Chandigarh,Rajasthan,233,124,109,405,236,169,311,184,127,421,274,147,766,414,352,777,364,413,506,264,242,309,147,162,240,97,143,160,80,80,115,65,50,78,49,29,59,28,31,25,8,17,23,11,12,14,7,7,13,6,7,1,1,0
Chandigarh,Uttar Pradesh,4037,2065,1972,7178,3957,3221,4899,2813,2086,7663,5448,2215,14139,7629,6510,12993,6278,6715,6839,3640,3199,4189,2484,1705,2462,1465,997,1548,961,587,896,528,368,538,297,241,505,260,245,278,147,131,173,87,86,66,31,35,117,46,71,14,9,5
Chandigarh,Bihar,1427,778,649,2512,1342,1170,1436,884,552,2688,2199,489,5462,3750,1712,4852,2904,1948,2658,1711,947,1543,1065,478,741,538,203,383,276,107,204,144,60,89,52,37,97,52,45,61,24,37,40,23,17,13,7,6,39,22,17,4,3,1
Chandigarh,Sikkim,2,0,2,4,3,1,0,0,0,3,2,1,7,4,3,5,3,2,7,2,5,9,7,2,2,1,1,2,2,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Arunachal Pradesh,2,2,0,5,2,3,5,2,3,3,2,1,6,1,5,7,4,3,4,2,2,11,8,3,2,1,1,2,2,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Nagaland,0,0,0,0,0,0,1,0,1,6,5,1,6,3,3,4,2,2,4,2,2,3,1,2,4,1,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Manipur,10,7,3,15,5,10,18,11,7,67,46,21,183,106,77,78,48,30,30,16,14,13,7,6,7,4,3,3,0,3,5,3,2,9,3,6,3,1,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0
Chandigarh,Mizoram,0,0,0,1,1,0,9,7,2,2,1,1,11,5,6,8,5,3,2,1,1,1,0,1,2,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Tripura,1,0,1,3,2,1,5,1,4,7,4,3,13,7,6,0,0,0,1,0,1,4,0,4,5,2,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Meghalaya,4,3,1,7,1,6,11,7,4,16,8,8,9,4,5,7,2,5,10,2,8,16,4,12,7,2,5,5,2,3,2,1,1,3,2,1,3,2,1,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0
Chandigarh,Assam,81,37,44,164,96,68,155,89,66,129,71,58,185,80,105,166,63,103,165,30,135,114,24,90,90,20,70,63,21,42,29,14,15,10,7,3,5,0,5,4,4,0,4,1,3,0,0,0,0,0,0,0,0,0
Chandigarh,West Bengal,182,97,85,217,109,108,163,99,64,315,196,119,766,416,350,655,359,296,383,180,203,278,137,141,182,92,90,101,42,59,50,29,21,35,22,13,27,10,17,20,11,9,8,4,4,6,2,4,8,5,3,0,0,0
Chandigarh,Jharkhand,91,52,39,124,72,52,92,56,36,192,109,83,361,193,168,344,164,180,210,115,95,100,62,38,52,25,27,25,15,10,22,13,9,24,14,10,12,4,8,15,8,7,3,1,2,2,2,0,2,0,2,0,0,0
Chandigarh,Odisha,40,26,14,54,28,26,38,19,19,47,24,23,160,79,81,184,96,88,127,58,69,78,50,28,40,23,17,24,14,10,15,12,3,9,8,1,5,1,4,5,1,4,0,0,0,1,0,1,1,0,1,0,0,0
Chandigarh,Chhattisgarh,70,31,39,52,26,26,38,21,17,69,38,31,124,57,67,132,60,72,87,45,42,67,45,22,36,19,17,21,13,8,15,11,4,12,6,6,8,5,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
Chandigarh,Madhya Pradesh,131,81,50,176,108,68,166,85,81,185,115,70,320,172,148,278,127,151,194,89,105,160,68,92,122,52,70,97,51,46,61,34,27,52,31,21,37,28,9,11,6,5,10,6,4,2,1,1,7,3,4,0,0,0
Chandigarh,Gujarat,49,30,19,116,73,43,97,46,51,112,61,51,112,45,67,116,43,73,123,43,80,102,39,63,83,27,56,66,25,41,44,19,25,23,16,7,18,9,9,7,5,2,2,1,1,2,1,1,2,2,0,0,0,0
Chandigarh,Daman & Diu,1,1,0,2,2,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Dadra & Nagar Haveli,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Maharashtra,145,78,67,263,133,130,207,108,99,218,105,113,271,104,167,343,154,189,331,140,191,254,103,151,196,83,113,142,57,85,122,68,54,82,43,39,66,39,27,35,21,14,15,7,8,16,9,7,20,10,10,0,0,0
Chandigarh,Andhra Pradesh,87,46,41,95,54,41,80,44,36,79,39,40,88,37,51,134,55,79,100,39,61,106,45,61,77,35,42,39,23,16,18,10,8,14,6,8,18,10,8,6,2,4,2,2,0,4,4,0,2,0,2,0,0,0
Chandigarh,Karnataka,64,37,27,102,54,48,108,58,50,68,35,33,110,62,48,154,86,68,143,50,93,101,33,68,73,29,44,47,14,33,27,12,15,22,11,11,13,8,5,8,4,4,2,2,0,3,2,1,1,0,1,0,0,0
Chandigarh,Goa,3,1,2,4,0,4,5,3,2,6,4,2,1,1,0,3,1,2,8,2,6,7,3,4,6,3,3,3,3,0,2,1,1,1,1,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
Chandigarh,Lakshadweep,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,Kerala,33,15,18,46,25,21,23,10,13,17,10,7,35,14,21,86,37,49,46,21,25,30,11,19,19,10,9,14,4,10,12,5,7,13,10,3,3,1,2,2,1,1,0,0,0,4,0,4,2,1,1,0,0,0
Chandigarh,Tamil Nadu,99,54,45,108,59,49,64,37,27,92,45,47,135,56,79,203,89,114,117,46,71,101,38,63,78,25,53,38,15,23,37,15,22,28,21,7,4,2,2,2,2,0,4,3,1,1,0,1,2,1,1,0,0,0
Chandigarh,Puducherry,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,12,6,6,3,1,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Chandigarh,Andaman & Nicobar Islands,9,5,4,8,2,6,9,5,4,8,6,2,10,6,4,12,1,11,10,2,8,9,3,6,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0
Uttarakhand,Jammu & Kashmir,150,73,77,353,215,138,397,266,131,482,316,166,608,361,247,420,221,199,304,142,162,338,189,149,259,143,116,205,141,64,146,104,42,97,75,22,83,63,20,42,28,14,22,9,13,16,10,6,12,6,6,4,2,2
Uttarakhand,Himachal Pradesh,333,186,147,541,292,249,512,319,193,646,304,342,1479,396,1083,1627,349,1278,1006,340,666,612,296,316,388,200,188,259,137,122,217,124,93,136,69,67,127,79,48,84,47,37,48,24,24,28,9,19,35,14,21,11,3,8
Uttarakhand,Punjab,681,350,331,1164,626,538,1060,588,472,1174,604,570,1725,653,1072,2164,558,1606,1482,495,987,1033,464,569,696,371,325,625,355,270,436,254,182,330,186,144,350,194,156,227,135,92,143,74,69,69,37,32,88,42,46,23,9,14
Uttarakhand,Chandigarh,103,54,49,153,85,68,125,59,66,124,80,44,201,83,118,251,82,169,201,78,123,118,62,56,72,35,37,50,31,19,43,24,19,31,13,18,49,34,15,15,10,5,9,6,3,4,1,3,8,4,4,4,2,2
Uttarakhand,Uttarakhand,42368,22954,19414,74529,41531,32998,73219,40094,33125,89144,37618,51526,217597,32841,184756,204108,30229,173879,92569,30613,61956,59142,27451,31691,42313,21621,20692,32950,17988,14962,24960,14262,10698,17625,9504,8121,14780,8086,6694,9069,4838,4231,5848,2512,3336,3253,1301,1952,5354,1885,3469,1436,623,813
Uttarakhand,Haryana,848,475,373,1230,692,538,1133,655,478,1147,666,481,1963,660,1303,2734,760,1974,1944,745,1199,1182,616,566,754,437,317,504,272,232,359,208,151,280,130,150,320,190,130,163,98,65,102,50,52,53,32,21,69,38,31,13,7,6
Uttarakhand,NCT of Delhi,1754,916,838,2912,1536,1376,2781,1510,1271,2534,1386,1148,3253,1303,1950,4053,1220,2833,3225,1336,1889,2491,1307,1184,1513,918,595,1038,612,426,739,415,324,604,304,300,684,396,288,437,273,164,254,139,115,123,74,49,118,59,59,41,22,19
Uttarakhand,Rajasthan,479,272,207,770,435,335,685,359,326,899,604,295,1399,823,576,1283,507,776,1050,462,588,676,358,318,492,287,205,347,208,139,269,161,108,175,91,84,175,105,70,113,80,33,56,29,27,30,13,17,51,31,20,21,10,11
Uttarakhand,Uttar Pradesh,15844,8406,7438,29601,16169,13432,29319,16490,12829,35006,19002,16004,66335,20917,45418,65839,19373,46466,38277,16413,21864,26514,14480,12034,17830,10387,7443,12468,7509,4959,8209,4952,3257,5777,3089,2688,5337,3050,2287,2998,1738,1260,1834,964,870,810,386,424,1499,630,869,454,240,214
Uttarakhand,Bihar,2280,1210,1070,3841,2178,1663,3419,2173,1246,4820,3813,1007,7456,4906,2550,6949,4130,2819,4553,2920,1633,3388,2344,1044,2006,1464,542,1185,867,318,758,577,181,416,258,158,379,245,134,206,137,69,114,67,47,46,25,21,115,59,56,103,59,44
Uttarakhand,Sikkim,11,7,4,16,10,6,34,17,17,64,27,37,78,43,35,41,20,21,28,11,17,19,8,11,20,9,11,18,13,5,12,8,4,5,4,1,5,5,0,5,4,1,2,1,1,1,1,0,1,1,0,0,0,0
Uttarakhand,Arunachal Pradesh,34,16,18,111,62,49,182,134,48,144,88,56,79,34,45,60,31,29,65,31,34,53,24,29,39,19,20,47,33,14,19,14,5,17,12,5,13,13,0,2,2,0,2,1,1,1,1,0,5,3,2,2,2,0
Uttarakhand,Nagaland,18,11,7,41,25,16,34,20,14,43,23,20,62,27,35,37,16,21,32,13,19,23,7,16,19,7,12,19,13,6,14,8,6,10,4,6,3,2,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
Uttarakhand,Manipur,27,11,16,63,29,34,73,40,33,116,63,53,108,48,60,77,17,60,47,12,35,32,16,16,25,14,11,27,20,7,16,13,3,8,7,1,7,5,2,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0
Uttarakhand,Mizoram,6,2,4,17,8,9,32,20,12,26,17,9,22,9,13,9,2,7,15,6,9,11,6,5,11,6,5,5,2,3,3,2,1,1,1,0,4,4,0,4,3,1,2,2,0,0,0,0,0,0,0,1,1,0
Uttarakhand,Tripura,7,5,2,21,12,9,36,21,15,54,27,27,42,18,24,19,11,8,19,8,11,21,7,14,23,11,12,17,8,9,12,8,4,8,7,1,10,8,2,3,2,1,1,1,0,1,0,1,1,0,1,0,0,0
Uttarakhand,Meghalaya,12,6,6,20,8,12,42,23,19,67,30,37,45,23,22,25,8,17,28,10,18,33,12,21,28,15,13,22,14,8,21,16,5,14,10,4,8,4,4,13,11,2,3,2,1,0,0,0,1,1,0,0,0,0
Uttarakhand,Assam,138,78,60,231,115,116,285,159,126,337,189,148,392,199,193,434,248,186,287,153,134,260,132,128,252,128,124,217,143,74,141,108,33,57,45,12,51,34,17,27,17,10,13,7,6,6,1,5,8,3,5,5,5,0
Uttarakhand,West Bengal,383,191,192,505,294,211,512,294,218,830,511,319,1567,674,893,1631,700,931,1051,533,518,752,383,369,516,307,209,362,206,156,296,160,136,223,124,99,179,108,71,114,62,52,67,36,31,46,26,20,60,28,32,17,11,6
Uttarakhand,Jharkhand,273,136,137,357,208,149,293,177,116,821,636,185,1686,1243,443,1209,793,416,733,490,243,502,352,150,279,209,70,189,146,43,90,57,33,79,46,33,76,47,29,37,23,14,24,17,7,5,2,3,24,14,10,7,5,2
Uttarakhand,Odisha,117,57,60,143,77,66,134,68,66,184,89,95,315,170,145,425,204,221,312,159,153,241,142,99,144,95,49,93,67,26,60,49,11,24,16,8,27,16,11,11,8,3,9,7,2,2,1,1,3,1,2,2,0,2
Uttarakhand,Chhattisgarh,120,50,70,158,81,77,115,63,52,169,83,86,322,144,178,326,136,190,224,96,128,171,107,64,102,66,36,48,26,22,27,14,13,28,12,16,35,24,11,12,7,5,4,3,1,0,0,0,3,1,2,6,3,3
Uttarakhand,Madhya Pradesh,408,222,186,629,356,273,564,306,258,654,430,224,1068,607,461,1076,503,573,861,415,446,625,301,324,419,242,177,277,152,125,197,111,86,135,77,58,130,81,49,80,61,19,45,30,15,24,10,14,28,20,8,7,3,4
Uttarakhand,Gujarat,189,107,82,294,165,129,251,144,107,281,163,118,330,186,144,385,169,216,341,152,189,294,161,133,213,123,90,154,94,60,144,89,55,109,76,33,70,37,33,62,43,19,22,19,3,9,4,5,11,5,6,2,2,0
Uttarakhand,Daman & Diu,1,1,0,1,0,1,3,2,1,4,3,1,7,6,1,8,7,1,4,3,1,5,4,1,4,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Uttarakhand,Dadra & Nagar Haveli,2,0,2,7,4,3,7,4,3,6,4,2,4,2,2,5,2,3,7,6,1,3,2,1,0,0,0,2,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Maharashtra,465,262,203,654,333,321,597,320,277,552,307,245,881,434,447,934,403,531,854,397,457,603,332,271,430,255,175,300,184,116,225,147,78,152,85,67,169,97,72,79,51,28,47,31,16,32,14,18,30,17,13,7,5,2
Uttarakhand,Andhra Pradesh,123,72,51,151,83,68,131,63,68,237,172,65,466,342,124,281,148,133,244,122,122,165,94,71,120,73,47,97,56,41,63,42,21,42,27,15,32,20,12,27,19,8,7,4,3,2,1,1,5,4,1,4,1,3
Uttarakhand,Karnataka,83,35,48,105,56,49,93,42,51,89,49,40,140,68,72,209,101,108,170,95,75,111,65,46,87,44,43,69,42,27,57,38,19,29,22,7,19,9,10,19,14,5,8,5,3,4,2,2,4,2,2,5,0,5
Uttarakhand,Goa,10,4,6,17,8,9,20,11,9,11,7,4,18,7,11,12,9,3,14,8,6,13,4,9,14,10,4,9,4,5,4,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Lakshadweep,5,2,3,4,3,1,4,2,2,3,1,2,3,1,2,0,0,0,2,2,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Kerala,49,20,29,86,55,31,65,35,30,64,29,35,140,56,84,137,61,76,133,64,69,113,51,62,83,45,38,52,28,24,50,28,22,46,25,21,24,9,15,22,6,16,5,2,3,9,3,6,6,2,4,1,1,0
Uttarakhand,Tamil Nadu,67,32,35,83,43,40,49,26,23,55,33,22,126,73,53,167,95,72,154,88,66,98,49,49,77,53,24,56,35,21,45,30,15,31,19,12,14,6,8,11,6,5,6,4,2,4,1,3,4,3,1,3,1,2
Uttarakhand,Puducherry,6,5,1,3,1,2,1,1,0,6,3,3,5,4,1,8,2,6,4,2,2,5,4,1,4,2,2,3,1,2,1,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Andaman & Nicobar Islands,1,1,0,6,4,2,11,7,4,3,1,2,8,3,5,8,5,3,6,3,3,6,3,3,2,0,2,3,1,2,5,3,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Haryana,Jammu & Kashmir,447,247,200,642,356,286,543,301,242,506,268,238,678,274,404,967,286,681,981,340,641,760,327,433,474,225,249,311,175,136,235,105,130,299,134,165,304,170,134,206,116,90,122,64,58,65,31,34,71,35,36,15,8,7
Haryana,Himachal Pradesh,1013,552,461,1442,805,637,1072,624,448,1204,535,669,3753,710,3043,4995,984,4011,3286,1028,2258,1909,878,1031,1075,522,553,772,428,344,548,286,262,513,246,267,467,227,240,289,175,114,140,61,79,71,32,39,109,43,66,23,8,15
Haryana,Punjab,8553,4558,3995,10434,5669,4765,5447,3005,2442,8105,2825,5280,30608,3323,27285,35697,3776,31921,16446,3589,12857,7583,2896,4687,5072,2225,2847,4036,1853,2183,3232,1464,1768,2763,1222,1541,3002,1468,1534,1749,879,870,1133,527,606,575,278,297,900,334,566,249,65,184
Haryana,Chandigarh,2457,1335,1122,2959,1614,1345,1643,902,741,1691,882,809,3017,981,2036,4351,1197,3154,3338,1218,2120,2175,1056,1119,1484,747,737,1141,570,571,1088,505,583,1112,527,585,1173,644,529,646,399,247,302,172,130,147,75,72,206,91,115,56,24,32
Haryana,Uttarakhand,1363,719,644,2298,1266,1032,1712,938,774,1716,929,787,4639,1439,3200,6540,1979,4561,4624,2029,2595,2825,1458,1367,1465,817,648,1008,538,470,653,343,310,518,237,281,535,260,275,308,159,149,192,81,111,102,41,61,167,58,109,26,10,16
Haryana,Haryana,110818,59913,50905,128747,71020,57727,88088,48295,39793,165432,46720,118712,521187,48281,472906,450508,46647,403861,153673,40566,113107,85004,38208,46796,62586,31483,31103,45872,24048,21824,32437,16676,15761,24449,12268,12181,23647,11555,12092,12885,6357,6528,8747,3894,4853,4407,1932,2475,7766,2850,4916,2213,544,1669
Haryana,NCT of Delhi,10566,5608,4958,17217,9318,7899,14779,7834,6945,15046,6797,8249,32402,7039,25363,38688,8316,30372,26739,10084,16655,18309,9093,9216,11934,6407,5527,8405,4328,4077,6658,3238,3420,6414,2882,3532,6363,3178,3185,4132,2335,1797,2381,1223,1158,1330,708,622,1508,674,834,117,34,83
Haryana,Rajasthan,9484,4984,4500,12886,6880,6006,9644,4880,4764,20474,4601,15873,53835,5710,48125,41401,6397,35004,15824,5418,10406,8931,4289,4642,5940,3015,2925,3937,1987,1950,2737,1414,1323,1931,876,1055,1931,895,1036,1114,519,595,805,343,462,393,146,247,631,196,435,176,56,120
Haryana,Uttar Pradesh,26860,14177,12683,40879,22226,18653,33223,18452,14771,42073,21810,20263,89608,30175,59433,88402,31896,56506,52086,25626,26460,34732,19940,14792,21118,12562,8556,13755,8207,5548,8928,5292,3636,6122,3156,2966,5963,3102,2861,3331,1758,1573,2102,1094,1008,994,470,524,1688,760,928,329,149,180
Haryana,Bihar,18304,9500,8804,25219,13622,11597,17475,10002,7473,19343,12877,6466,36413,20451,15962,37857,20565,17292,26874,15999,10875,18331,11967,6364,10313,6979,3334,6020,4016,2004,3372,2301,1071,2074,1187,887,1897,1175,722,956,578,378,546,320,226,207,107,100,482,257,225,185,114,71
Haryana,Sikkim,8,5,3,15,6,9,16,13,3,16,6,10,22,7,15,22,9,13,27,10,17,26,15,11,10,6,4,5,4,1,7,5,2,3,1,2,5,3,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Haryana,Arunachal Pradesh,14,7,7,20,15,5,42,29,13,13,7,6,26,15,11,35,21,14,32,11,21,26,13,13,14,8,6,9,6,3,2,1,1,2,1,1,0,0,0,2,1,1,1,1,0,0,0,0,2,1,1,0,0,0
Haryana,Nagaland,17,11,6,24,13,11,30,13,17,25,16,9,49,21,28,35,16,19,31,12,19,22,9,13,8,2,6,10,3,7,6,3,3,4,1,3,7,3,4,1,0,1,5,3,2,0,0,0,1,0,1,0,0,0
Haryana,Manipur,30,18,12,28,15,13,23,12,11,55,31,24,87,43,44,95,40,55,47,17,30,33,11,22,16,10,6,11,7,4,7,5,2,3,1,2,7,3,4,4,2,2,1,1,0,1,0,1,2,0,2,0,0,0
Haryana,Mizoram,3,2,1,7,3,4,11,4,7,15,8,7,21,7,14,9,2,7,5,0,5,10,3,7,5,1,4,3,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Tripura,8,3,5,22,10,12,51,42,9,57,20,37,224,23,201,236,27,209,117,13,104,48,5,43,22,5,17,12,8,4,8,4,4,8,3,5,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0,0
Haryana,Meghalaya,10,7,3,23,15,8,33,9,24,21,12,9,28,14,14,39,16,23,47,18,29,28,9,19,22,9,13,14,5,9,11,8,3,9,6,3,11,6,5,5,3,2,3,3,0,0,0,0,1,0,1,0,0,0
Haryana,Assam,452,241,211,614,333,281,549,286,263,830,412,418,1826,590,1236,1686,555,1131,1015,339,676,619,237,382,386,171,215,252,131,121,182,110,72,92,50,42,89,38,51,39,22,17,24,16,8,14,6,8,17,9,8,2,0,2
Haryana,West Bengal,3032,1567,1465,4024,2172,1852,3232,1678,1554,4374,2506,1868,8503,3979,4524,8253,3578,4675,5800,2789,3011,4500,2294,2206,2978,1734,1244,1733,986,747,1112,649,463,646,344,302,499,261,238,298,166,132,171,95,76,95,47,48,146,75,71,25,12,13
Haryana,Jharkhand,714,348,366,858,464,394,567,325,242,1202,715,487,2669,1391,1278,2686,1251,1435,1861,997,864,1110,670,440,510,331,179,298,192,106,161,89,72,153,59,94,167,84,83,82,52,30,50,25,25,16,8,8,33,19,14,5,2,3
Haryana,Odisha,553,296,257,580,301,279,313,165,148,523,295,228,1675,843,832,2363,1022,1341,1732,907,825,945,594,351,430,262,168,257,168,89,130,77,53,108,48,60,85,38,47,57,30,27,34,17,17,16,7,9,26,8,18,2,0,2
Haryana,Chhattisgarh,913,454,459,689,361,328,422,213,209,722,382,340,1311,570,741,1343,596,747,918,457,461,730,387,343,465,275,190,347,181,166,180,119,61,93,50,43,81,44,37,47,22,25,21,15,6,8,5,3,17,5,12,3,2,1
Haryana,Madhya Pradesh,3087,1625,1462,3909,2142,1767,2554,1417,1137,2840,1627,1213,4891,2235,2656,5792,2538,3254,4397,2177,2220,3042,1651,1391,1881,1053,828,1173,687,486,708,399,309,483,250,233,492,265,227,245,142,103,137,84,53,67,38,29,92,45,47,43,23,20
Haryana,Gujarat,520,277,243,719,403,316,592,334,258,442,246,196,649,269,380,1004,348,656,930,385,545,732,337,395,484,267,217,297,168,129,181,99,82,157,87,70,126,67,59,76,47,29,47,20,27,29,20,9,27,12,15,4,1,3
Haryana,Daman & Diu,1,1,0,2,0,2,3,3,0,1,0,1,2,2,0,1,1,0,6,2,4,8,5,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Dadra & Nagar Haveli,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Maharashtra,1591,848,743,1883,997,886,1349,761,588,990,483,507,1921,545,1376,3080,909,2171,2863,1228,1635,2043,988,1055,1284,717,567,729,392,337,440,224,216,394,188,206,378,185,193,248,131,117,142,74,68,73,35,38,81,36,45,9,6,3
Haryana,Andhra Pradesh,634,324,310,643,311,332,483,268,215,367,182,185,798,244,554,1041,311,730,996,471,525,696,360,336,414,237,177,219,127,92,137,76,61,115,51,64,100,49,51,75,47,28,36,24,12,16,8,8,29,15,14,3,0,3
Haryana,Karnataka,551,272,279,576,315,261,354,189,165,261,122,139,402,163,239,932,380,552,1129,550,579,808,426,382,417,248,169,190,119,71,147,73,74,100,40,60,123,56,67,74,39,35,46,25,21,25,13,12,17,6,11,4,2,2
Haryana,Goa,23,16,7,41,26,15,33,15,18,39,14,25,48,21,27,36,11,25,48,21,27,42,24,18,37,21,16,18,9,9,8,5,3,7,2,5,6,2,4,2,1,1,4,2,2,3,2,1,1,1,0,0,0,0
Haryana,Lakshadweep,8,3,5,6,2,4,0,0,0,3,2,1,5,1,4,1,0,1,3,1,2,1,0,1,4,3,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Kerala,325,170,155,331,175,156,182,90,92,141,59,82,436,145,291,587,184,403,497,182,315,422,183,239,301,159,142,195,106,89,132,67,65,100,39,61,80,46,34,58,21,37,23,10,13,14,7,7,17,6,11,4,3,1
Haryana,Tamil Nadu,439,217,222,446,244,202,289,147,142,223,112,111,403,168,235,705,267,438,718,322,396,552,303,249,368,214,154,235,124,111,146,81,65,96,54,42,96,50,46,47,19,28,44,19,25,29,15,14,26,13,13,1,0,1
Haryana,Puducherry,6,2,4,7,3,4,19,11,8,6,2,4,17,3,14,16,3,13,7,0,7,9,2,7,7,5,2,1,0,1,1,0,1,2,0,2,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
